Date,Open,High,Low,Close,Adj Close,Volume
2020-08-17,285.0,289.0,281.5,289.0,212.1408233642578,3113671
2020-08-18,270.0,274.0,263.0,265.5,194.890625,16256638
2020-08-19,265.5,272.0,261.5,268.5,197.09278869628906,8689653
2020-08-20,267.0,268.5,248.0,256.0,187.91714477539062,8347373
2020-08-21,266.0,270.0,260.0,263.0,193.0554962158203,5977375
2020-08-24,260.0,264.5,260.0,264.0,193.78955078125,2964799
2020-08-25,265.5,268.0,261.0,262.0,192.32144165039062,3620268
2020-08-26,260.5,261.0,249.0,254.0,186.44903564453125,10642519
2020-08-27,256.0,257.0,242.0,248.0,182.04473876953125,10413762
2020-08-28,250.5,250.5,243.5,248.0,182.04473876953125,6613921
2020-08-31,252.5,255.5,240.0,240.0,176.1723175048828,9741170
2020-09-01,239.5,247.5,238.5,246.5,180.9436492919922,7070958
2020-09-02,251.5,254.5,248.0,249.5,183.14581298828125,7612609
2020-09-03,254.0,254.0,248.5,251.0,184.2468719482422,6671878
2020-09-04,247.0,247.5,242.0,243.0,178.37448120117188,6163672
2020-09-07,243.0,247.0,240.0,241.0,176.9063720703125,3435563
2020-09-08,244.0,246.0,239.0,242.0,177.6404266357422,4352230
2020-09-09,238.5,238.5,232.5,237.5,174.33718872070312,5921563
2020-09-10,240.0,247.0,239.5,243.5,178.74148559570312,6404911
2020-09-11,246.0,246.5,239.0,243.5,178.74148559570312,3829923
2020-09-14,245.0,251.0,241.0,250.5,183.87985229492188,5298224
2020-09-15,251.0,253.0,248.0,252.0,184.98092651367188,3459225
2020-09-16,254.5,258.0,252.5,255.5,187.55010986328125,6270834
2020-09-17,255.0,259.0,253.0,253.0,185.71499633789062,5343693
2020-09-18,255.0,258.0,253.0,257.0,188.65118408203125,3062828
2020-09-21,256.5,258.0,250.0,253.0,185.71499633789062,3969192
2020-09-22,258.0,260.0,254.5,259.0,190.11929321289062,8433808
2020-09-23,260.0,263.0,252.0,259.5,190.48631286621094,4535480
2020-09-24,255.5,258.5,254.0,258.0,189.38525390625,3416039
2020-09-25,257.0,258.0,241.5,243.5,178.74148559570312,5875189
2020-09-28,246.0,259.5,246.0,258.5,189.7522735595703,5542243
2020-09-29,259.0,266.0,258.5,264.0,193.78955078125,6549418
2020-09-30,264.0,267.5,261.0,265.5,194.890625,3948700
2020-10-05,265.0,267.0,258.5,260.0,190.8533477783203,5430377
2020-10-06,264.0,270.5,264.0,269.5,197.8268280029297,6022585
2020-10-07,269.0,280.0,267.0,277.0,203.3322296142578,8065697
2020-10-08,282.5,286.5,277.0,282.0,207.00247192382812,10710575
2020-10-12,283.5,290.0,280.5,285.0,209.20462036132812,6124215
2020-10-13,285.0,286.5,279.0,281.5,206.63543701171875,3678588
2020-10-14,282.0,285.0,278.5,280.5,205.90139770507812,4711447
2020-10-15,282.0,287.5,277.0,279.5,205.16734313964844,7898304
2020-10-16,278.5,281.0,275.0,278.5,204.4333038330078,3896559
2020-10-19,280.0,281.0,276.0,277.0,203.3322296142578,2665039
2020-10-20,280.0,284.0,277.5,282.0,207.00247192382812,4627011
2020-10-21,282.0,285.0,280.5,281.5,206.63543701171875,4070054
2020-10-22,281.0,282.5,276.0,277.0,203.3322296142578,3383914
2020-10-23,277.5,282.0,276.5,279.0,204.80030822753906,1824132
2020-10-26,278.5,280.5,277.5,278.5,204.4333038330078,1469930
2020-10-27,276.0,279.0,275.5,278.0,204.06626892089844,1966506
2020-10-28,276.5,281.5,275.0,278.5,204.4333038330078,4051156
2020-10-29,275.0,277.5,269.5,274.5,201.49708557128906,3036999
2020-10-30,274.0,276.0,267.0,267.0,195.99169921875,3596286
2020-11-02,268.0,271.0,259.0,264.0,193.78955078125,5912982
2020-11-03,267.5,269.0,260.5,263.5,193.4225311279297,5024470
2020-11-04,264.0,274.0,262.5,273.0,200.39601135253906,5473453
2020-11-05,274.5,274.5,267.5,270.0,198.19386291503906,5281798
2020-11-06,273.0,277.5,271.0,273.0,200.39601135253906,5330280
2020-11-09,290.0,299.5,290.0,293.0,215.0770263671875,17499838
2020-11-10,294.5,296.0,287.5,291.5,213.97593688964844,9799249
2020-11-11,295.0,295.0,284.0,286.0,209.9386749267578,8987012
2020-11-12,286.5,288.0,283.5,286.0,209.9386749267578,4356835
2020-11-13,288.0,291.5,286.0,291.5,213.97593688964844,3975942
2020-11-16,293.5,294.0,287.5,291.0,213.60894775390625,5007800
2020-11-17,293.5,297.0,290.0,291.0,213.60894775390625,5080714
2020-11-18,294.0,302.0,293.0,300.0,220.21539306640625,10277506
2020-11-19,299.5,305.0,295.5,297.5,218.38027954101562,6052031
2020-11-20,298.0,304.0,296.0,301.5,221.3164520263672,4202238
2020-11-23,302.5,308.0,302.5,304.0,223.151611328125,3779670
2020-11-24,305.0,306.5,297.0,298.5,219.11431884765625,4333644
2020-11-25,296.0,300.0,290.5,293.0,215.0770263671875,6053114
2020-11-26,295.5,297.5,292.5,297.0,218.0132598876953,3625008
2020-11-27,299.0,304.5,296.5,304.0,223.151611328125,5104347
2020-11-30,306.0,309.0,299.0,299.0,219.48133850097656,7934610
2020-12-01,304.0,307.0,301.5,303.0,222.41754150390625,3648015
2020-12-02,304.0,312.0,302.5,308.0,226.0878143310547,6524524
2020-12-03,308.0,314.5,306.0,312.5,229.3910369873047,6134013
2020-12-04,315.0,317.0,310.5,315.0,231.2261505126953,4835514
2020-12-07,318.0,319.0,301.0,306.0,224.6197052001953,8326080
2020-12-08,306.5,318.0,306.0,316.5,232.32723999023438,7817481
2020-12-09,317.0,327.5,316.0,321.5,235.9975128173828,6821300
2020-12-10,324.0,324.5,315.0,317.5,233.06130981445312,4207929
2020-12-11,320.5,323.0,308.0,315.5,231.59320068359375,5709392
2020-12-14,318.0,322.0,315.5,318.0,233.42832946777344,4461024
2020-12-15,318.0,320.0,309.0,312.5,229.3910369873047,4204762
2020-12-16,314.5,321.0,314.0,314.0,230.49212646484375,4338951
2020-12-17,318.0,328.0,315.0,323.0,237.09857177734375,7915776
2020-12-18,326.0,328.0,317.0,323.0,237.09857177734375,7225724
2020-12-21,322.0,329.5,319.0,324.5,238.1996612548828,6642909
2020-12-22,326.0,331.0,318.0,318.0,233.42832946777344,5556538
2020-12-23,320.0,330.0,318.5,325.0,238.5666961669922,6246147
2020-12-24,330.0,338.5,329.0,333.0,244.4390869140625,7678819
2020-12-25,338.0,362.5,335.0,351.5,258.01904296875,10924179
2020-12-28,351.5,356.5,343.5,348.5,255.81689453125,4903264
2020-12-29,350.0,357.5,349.0,352.5,258.7530822753906,3250716
2020-12-30,354.0,357.0,351.0,357.0,262.05633544921875,2542063
2020-12-31,370.0,375.0,363.5,369.0,270.86492919921875,6472707
2021-01-04,366.0,368.5,358.0,363.5,266.8276672363281,5030745
2021-01-05,360.0,362.0,355.0,359.5,263.89141845703125,4036905
2021-01-06,372.5,391.0,372.0,384.0,281.8757019042969,13454366
2021-01-07,378.0,383.5,371.0,378.0,277.4714050292969,8438422
2021-01-08,385.0,386.5,380.5,384.0,281.8757019042969,5935272
2021-01-11,384.0,388.0,380.0,387.5,284.44488525390625,4076865
2021-01-12,388.0,397.0,382.0,383.0,281.1416320800781,6354044
2021-01-13,391.0,404.0,388.0,403.0,295.8226623535156,6255821
2021-01-14,399.0,400.0,392.0,393.0,288.4821472167969,5275598
2021-01-15,397.0,413.0,393.5,400.0,293.6205139160156,9445412
2021-01-18,400.0,402.5,385.0,395.0,289.9502868652344,4283306
2021-01-19,404.0,416.0,397.0,410.0,300.9610290527344,5672841
2021-01-20,409.5,409.5,398.5,401.0,294.3545837402344,8239972
2021-01-21,406.0,417.0,406.0,408.5,299.8599548339844,5144200
2021-01-22,409.0,435.0,408.5,423.0,310.5036926269531,7544696
2021-01-25,418.0,425.0,408.0,417.5,306.4664306640625,5999699
2021-01-26,438.0,445.0,407.0,408.0,299.4929504394531,11396375
2021-01-27,414.5,422.0,406.0,414.0,303.8972473144531,7491615
2021-01-28,401.0,410.0,398.0,401.0,294.3545837402344,6832930
2021-01-29,401.0,408.5,394.0,394.0,289.2162170410156,6639139
2021-02-01,393.5,412.0,387.5,408.5,299.8599548339844,6853611
2021-02-02,423.0,424.5,415.5,423.5,310.8707275390625,7311713
2021-02-03,426.5,435.5,418.0,430.5,316.00909423828125,7532654
2021-02-04,430.5,444.5,423.0,435.5,319.6793518066406,8104896
2021-02-05,469.0,479.0,468.0,479.0,351.610595703125,6165528
2021-02-17,526.0,526.0,511.0,526.0,386.1109924316406,15745574
2021-02-18,526.0,547.0,516.0,544.0,399.32391357421875,15575543
2021-02-19,542.0,554.0,527.0,528.0,387.5791015625,13178776
2021-02-22,534.0,536.0,517.0,531.0,389.78125,8793445
2021-02-23,519.0,523.0,503.0,513.0,376.5683288574219,10527565
2021-02-24,504.0,527.0,504.0,506.0,371.42999267578125,8054142
2021-02-25,513.0,520.0,496.5,499.0,366.2916259765625,10990046
2021-02-26,479.0,489.0,471.0,474.0,347.9403381347656,13802109
2021-03-02,495.0,511.0,492.5,493.5,362.2543029785156,12008429
2021-03-03,496.0,499.0,478.0,494.0,362.6213684082031,7476274
2021-03-04,495.0,495.0,470.5,477.0,350.1424865722656,12300253
2021-03-05,462.5,472.0,460.5,469.5,344.6371154785156,10138799
2021-03-08,483.5,491.0,475.0,481.0,353.07867431640625,10933952
2021-03-09,483.0,492.5,471.0,473.5,347.57330322265625,12015458
2021-03-10,486.5,486.5,475.5,477.0,350.1424865722656,6813003
2021-03-11,479.0,503.0,475.0,499.0,366.2916259765625,10859980
2021-03-12,500.0,503.0,486.5,487.0,357.48297119140625,10213398
2021-03-15,487.0,507.0,481.5,496.5,364.45648193359375,13354794
2021-03-16,505.0,522.0,497.5,497.5,365.1905212402344,23540080
2021-03-17,505.0,516.0,498.0,508.0,372.8980712890625,10605587
2021-03-18,516.0,545.0,516.0,539.0,395.6536560058594,21070258
2021-03-19,530.0,552.0,525.0,542.0,397.8558349609375,18499566
2021-03-22,545.0,553.0,523.0,527.0,386.8450622558594,13056959
2021-03-23,537.0,544.0,526.0,533.0,391.2493896484375,8798909
2021-03-24,526.0,537.0,524.0,528.0,387.5791015625,6053709
2021-03-25,524.0,540.0,519.0,536.0,393.4515075683594,8674080
2021-03-26,542.0,573.0,537.0,569.0,417.67523193359375,17113219
2021-03-29,574.0,579.0,557.0,560.0,411.0687255859375,12184728
2021-03-30,567.0,577.0,556.0,572.0,419.8773498535156,9017881
2021-03-31,574.0,598.0,570.0,575.0,422.07952880859375,13961995
2021-04-01,585.0,591.0,569.0,570.0,418.40924072265625,7793489
2021-04-07,603.0,627.0,593.0,619.0,454.3777770996094,8725896
2021-04-08,611.0,644.0,607.0,629.0,461.7182922363281,11837841
2021-04-09,620.0,633.0,611.0,611.0,448.50537109375,10757661
2021-04-12,615.0,619.0,576.0,585.0,429.4200134277344,14657762
2021-04-13,580.0,607.0,580.0,586.0,430.154052734375,11833491
2021-04-14,586.0,596.0,562.0,591.0,433.8243408203125,11856554
2021-04-15,597.0,610.0,590.0,610.0,447.7712707519531,9511751
2021-04-16,617.0,627.0,610.0,611.0,448.50537109375,9989867
2021-04-19,607.0,612.0,592.0,592.0,434.5583801269531,6870041
2021-04-20,592.0,604.0,587.0,596.0,437.4945983886719,5626270
2021-04-21,597.0,600.0,586.0,589.0,432.3562316894531,6245223
2021-04-22,597.0,606.0,587.0,588.0,431.6221923828125,8845272
2021-04-23,589.0,615.0,588.0,614.0,450.7075500488281,8140233
2021-04-26,624.0,627.0,614.0,616.0,452.1756286621094,7244448
2021-04-27,646.0,656.0,618.0,620.0,455.11181640625,19217863
2021-04-28,628.0,647.0,620.0,624.0,458.04803466796875,13212834
2021-04-29,629.0,634.0,620.0,624.0,458.04803466796875,9792142
2021-05-03,621.0,623.0,582.0,588.0,431.6221923828125,13748966
2021-05-04,588.0,594.0,540.0,581.0,426.48382568359375,16569508
2021-05-05,580.0,586.0,532.0,533.0,391.2493896484375,14884653
2021-05-06,543.0,555.0,528.0,553.0,405.9303894042969,14820719
2021-05-07,575.0,585.0,555.0,578.0,424.2816467285156,19839382
2021-05-10,587.0,589.0,543.0,545.0,400.0579833984375,14057140
2021-05-11,510.0,530.0,490.5,491.0,360.419189453125,26960830
2021-05-12,493.5,509.0,443.5,491.5,360.7862243652344,31974140
2021-05-13,493.5,505.0,476.0,479.0,351.610595703125,19962319
2021-05-14,492.0,508.0,476.0,480.0,352.3446350097656,16067110
2021-05-17,452.0,491.0,451.5,466.5,342.4349365234375,14572120
2021-05-18,484.0,513.0,473.0,513.0,376.5683288574219,21575030
2021-05-19,515.0,525.0,492.0,494.5,362.9883728027344,19150753
2021-05-20,474.0,486.5,456.0,460.0,337.6636047363281,21342589
2021-05-21,472.0,478.0,462.0,470.5,345.37115478515625,13551875
2021-05-24,470.0,492.5,464.0,487.5,357.8500061035156,11209860
2021-05-25,500.0,507.0,491.0,491.0,360.419189453125,14219957
2021-05-26,493.0,495.5,482.5,487.0,357.48297119140625,7070672
2021-05-27,484.0,495.5,480.5,495.5,363.722412109375,8319280
2021-05-28,505.0,516.0,501.0,505.0,370.6959228515625,11998353
2021-05-31,512.0,536.0,507.0,534.0,391.9833984375,12320519
2021-06-01,536.0,540.0,515.0,516.0,378.7705078125,14143617
2021-06-02,515.0,521.0,497.0,498.0,365.55755615234375,11056836
2021-06-03,503.0,505.0,489.0,505.0,370.6959228515625,8654985
2021-06-04,498.0,503.0,493.0,500.0,367.0256652832031,4219892
2021-06-07,502.0,520.0,491.0,519.0,380.9726257324219,8411905
2021-06-08,526.0,526.0,510.0,512.0,375.83428955078125,7773040
2021-06-09,508.0,522.0,506.0,513.0,376.5683288574219,5160580
2021-06-10,519.0,528.0,513.0,515.0,378.03643798828125,7121626
2021-06-11,519.0,523.0,506.0,506.0,371.42999267578125,5828552
2021-06-15,511.0,522.0,511.0,522.0,383.1748046875,6517105
2021-06-16,521.0,522.0,506.0,510.0,374.3661804199219,6144631
2021-06-17,506.0,510.0,502.0,509.0,373.6321105957031,5400264
2021-06-18,513.0,516.0,503.0,503.0,369.2278137207031,6557952
2021-06-21,498.0,498.0,480.5,483.0,354.5467834472656,11669746
2021-06-22,483.5,491.0,472.0,476.5,349.77545166015625,12171424
2021-06-23,482.0,491.0,482.0,490.0,359.6851501464844,7325088
2021-06-24,494.5,499.0,491.5,497.0,364.823486328125,5483198
2021-06-25,498.0,501.0,489.0,489.0,358.95111083984375,5598700
2021-06-28,488.5,496.5,481.0,496.5,364.45648193359375,4896521
2021-06-29,498.0,499.0,487.5,487.5,357.8500061035156,3433208
2021-06-30,505.0,510.0,495.0,499.0,366.2916259765625,10303679
2021-07-01,504.0,507.0,497.5,503.0,369.2278137207031,4961763
2021-07-02,503.0,504.0,492.0,493.5,362.2543029785156,5866783
2021-07-05,499.0,509.0,496.0,504.0,369.96185302734375,7384849
2021-07-06,506.0,513.0,500.0,500.0,367.0256652832031,4546658
2021-07-07,505.0,508.0,491.0,494.0,362.6213684082031,8559900
2021-07-08,499.5,508.0,499.0,506.0,371.42999267578125,6836189
2021-07-09,497.0,500.0,492.0,492.5,361.5202941894531,8856268
2021-07-12,502.0,503.0,497.0,500.0,367.0256652832031,5971985
2021-07-13,503.0,509.0,493.0,495.0,363.35540771484375,7739536
2021-07-14,494.0,497.0,490.0,490.5,360.05218505859375,7722338
2021-07-15,492.5,499.5,492.0,499.5,366.6586608886719,5079644
2021-07-16,497.0,506.0,494.0,499.5,366.6586608886719,4890516
2021-07-19,499.5,505.0,494.0,503.0,369.2278137207031,4514275
2021-07-20,493.0,494.0,481.0,483.0,354.5467834472656,10818178
2021-07-21,490.0,492.5,477.0,478.5,351.2435607910156,7964483
2021-07-22,484.5,503.0,484.5,497.5,365.1905212402344,12133463
2021-07-23,502.0,506.0,489.0,489.0,358.95111083984375,6918305
2021-07-26,490.5,502.0,490.5,492.0,361.1532287597656,5165403
2021-07-27,499.0,536.0,497.0,522.0,383.1748046875,20488708
2021-07-28,520.0,525.0,485.0,490.0,359.6851501464844,16324859
2021-07-29,497.0,512.0,492.5,503.0,369.2278137207031,10660088
2021-07-30,500.0,524.0,500.0,511.0,375.1002197265625,12040969
2021-08-02,534.0,562.0,522.0,541.0,397.12176513671875,29607097
2021-08-03,544.0,555.0,541.0,545.0,400.0579833984375,11900164
2021-08-04,545.0,562.0,537.0,562.0,412.536865234375,12504577
2021-08-05,565.0,582.0,563.0,570.0,418.40924072265625,14321785
2021-08-06,560.0,575.0,557.0,560.0,411.0687255859375,12319509
2021-08-09,555.0,558.0,538.0,538.0,394.9195861816406,9433574
2021-08-10,540.0,547.0,525.0,531.0,389.78125,8386543
2021-08-11,532.0,534.0,512.0,519.0,380.9726257324219,8069580
2021-08-12,521.0,533.0,521.0,527.0,386.8450622558594,4191573
2021-08-13,531.0,533.0,509.0,509.0,373.6321105957031,5994813
2021-08-16,509.0,515.0,499.0,506.0,371.42999267578125,7175864
2021-08-17,506.0,506.0,506.0,506.0,383.2454528808594,0
2021-08-18,463.0,492.0,456.0,491.5,372.2630920410156,11266958
2021-08-19,487.0,495.0,470.5,470.5,356.357666015625,8915055
2021-08-20,477.0,483.0,469.5,470.0,355.97894287109375,5621950
2021-08-23,474.5,486.5,472.0,480.5,363.9316711425781,5640275
2021-08-24,487.5,488.5,461.0,461.0,349.162353515625,8795481
2021-08-25,459.0,469.5,454.5,469.0,355.2215576171875,9313079
