Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,17.899999618530273,17.950000762939453,17.799999237060547,17.799999237060547,13.416278839111328,5383237
2020-01-03,17.899999618530273,18.0,17.75,17.899999618530273,13.491650581359863,7256023
2020-01-06,17.799999237060547,17.850000381469727,17.600000381469727,17.649999618530273,13.30321979522705,7615770
2020-01-07,17.649999618530273,17.799999237060547,17.549999237060547,17.549999237060547,13.2278470993042,5708642
2020-01-08,17.5,17.549999237060547,17.399999618530273,17.450000762939453,13.152475357055664,7981411
2020-01-09,17.600000381469727,17.649999618530273,17.5,17.600000381469727,13.265535354614258,3502361
2020-01-10,17.700000762939453,17.799999237060547,17.649999618530273,17.700000762939453,13.34090805053711,3902773
2020-01-13,17.649999618530273,17.799999237060547,17.600000381469727,17.799999237060547,13.416278839111328,8086763
2020-01-14,17.799999237060547,17.850000381469727,17.700000762939453,17.850000381469727,13.45396614074707,5837827
2020-01-15,17.799999237060547,18.0,17.75,18.0,13.567022323608398,7150778
2020-01-16,18.0,18.100000381469727,17.950000762939453,18.100000381469727,13.642395973205566,6959544
2020-01-17,18.200000762939453,18.399999618530273,18.049999237060547,18.25,13.755453109741211,17845042
2020-01-20,18.25,18.299999237060547,18.049999237060547,18.049999237060547,13.604708671569824,5707816
2020-01-30,17.399999618530273,17.450000762939453,16.549999237060547,16.649999618530273,12.5494966506958,23383651
2020-01-31,16.850000381469727,17.200000762939453,16.700000762939453,16.899999618530273,12.737927436828613,13100698
2020-02-03,16.5,16.549999237060547,16.100000381469727,16.549999237060547,12.47412395477295,13382952
2020-02-04,17.899999618530273,18.0,16.75,16.75,12.624870300292969,7562725
2020-02-05,16.799999237060547,16.799999237060547,16.549999237060547,16.600000381469727,12.511810302734375,7128167
2020-02-06,16.799999237060547,17.0,16.700000762939453,16.950000762939453,12.775614738464355,8970347
2020-02-07,16.850000381469727,17.149999618530273,16.700000762939453,16.850000381469727,12.700242042541504,7475074
2020-02-10,16.549999237060547,16.75,16.5,16.600000381469727,12.511810302734375,6501102
2020-02-11,16.649999618530273,16.799999237060547,16.600000381469727,16.600000381469727,12.511810302734375,5022873
2020-02-12,16.700000762939453,17.0,16.700000762939453,17.0,12.813301086425781,6805099
2020-02-13,17.0,17.100000381469727,16.850000381469727,16.899999618530273,12.737927436828613,5723835
2020-02-14,16.899999618530273,17.0,16.850000381469727,16.850000381469727,12.700242042541504,2727865
2020-02-17,16.799999237060547,16.850000381469727,16.75,16.799999237060547,12.662555694580078,3572481
2020-02-18,16.75,16.899999618530273,16.600000381469727,16.649999618530273,12.5494966506958,5315324
2020-02-19,16.75,17.399999618530273,16.75,17.25,13.001730918884277,12623328
2020-02-20,17.399999618530273,17.450000762939453,17.0,17.100000381469727,12.888672828674316,6668000
